part_number,manufacturer,condition,price,lead_time,vendor,location,quantity 
440E-A13083,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A13085,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A13206,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A13501,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A14740,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A17003,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A17032,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A17106,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-A17130,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-D13100,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-D13112,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-D13118,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-D13120,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-D21BNYH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L13042,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L13043,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L13133,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L13137,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L13155,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L13176,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L22BNSL,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L22BNSM,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-L22BNST,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-LL5SE5,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-LL5SE8,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-LL5SN5,Allen Bradley,new,1,,Stanlo Automation,USA,1
440E-LL5SN8 ,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A0071N,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A0116,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A1185,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A1302N,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A1302S,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A1303S,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A1305,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A1306,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A1308,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-A2450,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-C251D,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-C4000D,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-E0110N05,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-E0110S05,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-ECAAV00820,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-M1530BYNN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-M1620BYNN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-M1926DYNN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-M2025FYNN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440F-M2036CYNN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-A27011,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-A27143,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-A27163,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-A27356,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-A27373,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-A36026,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-A36050,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-L07257,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-L07258,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-L07263,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-L07264,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-L07326,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZ,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZASPR,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21SPLB,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21SPLH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21SPRA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21SPRB,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21SPRH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21STLA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21STLH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21STRH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-LZS21UPRH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-M3NBBDH-AC,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47008,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47013,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47037,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47039,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47040,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47042,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47046,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47047,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47050,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47074,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47080,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-MT47166,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-S36001,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-S36007,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-S36044,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-S36047,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-S36048,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-S36058,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T21BGPL-1B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T21BGPT-1B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T21BGPT-2B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T21BNPM-1B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T21BNPT-2B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27121,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27123,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27124,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27127,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27129,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27134,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27169,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27171,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27172,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27174,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27175,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27177,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27178,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27180,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27181,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27183,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27234,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27239,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27241,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27244,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27246,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27247,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27251,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27253,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27255,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27256,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27260,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T27354,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T2NBBPH-2R,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-T2NBNPH-2B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-TZS21UPRH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-TZS21UTLH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440G-TZS21UTRH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440GLZS21SPLA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440GS36005,Allen Bradley,new,1,,Stanlo Automation,USA,1
440H-R03074,Allen Bradley,new,1,,Stanlo Automation,USA,1
440H-R03088,Allen Bradley,new,1,,Stanlo Automation,USA,1
440H-S34018,Allen Bradley,new,1,,Stanlo Automation,USA,1
440J-N21TNPM,Allen Bradley,new,1,,Stanlo Automation,USA,1
440J-N21TNPM-NP,Allen Bradley,new,1,,Stanlo Automation,USA,1
440J-N2NTNPM-NE,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A11094,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A11095,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A11112,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A11144,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A11238,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A17116,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A21006,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A21030,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-A27010,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-ALK02,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-AMDS,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-B04047,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21050,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21052,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21054,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21065,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21067,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21070,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21088,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-C21092,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-E33025,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-E33045,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-E33046,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-E33078,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-H11145,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-H11160,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-M22ABDT,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-M22AEDT,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-M22AEYT,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-M2NANYC,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-M2NNNDS,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55002,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55022,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55029,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55038,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55075,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55085,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55086,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-MT55138,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11089,Allen Bradley,new,1,,Stanlo Automation,USA,1
440k-t11090,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11118,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11129,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11146,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11202,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11204,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11205,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11208,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11267,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11268,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11269,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11273,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11287,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11303,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11336,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11366,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11385,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11437,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11467,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11468,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11474,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T11501,Allen Bradley,new,1,,Stanlo Automation,USA,1
440K-T91019,Allen Bradley,new,1,,Stanlo Automation,USA,1
440KC21074,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-AF6120,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-AF6121,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-ALBRK1,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-AM1251050,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-P4J0640YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-P4JL1600YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R2KA0480YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R2KA0640YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R2KA1760YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4A3400YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4F0020-Q,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4F1570-Q,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4J0480YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4J0640YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4J0800YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4JL0320YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4JL0960YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4JL1280YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4K0640YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-R4K1280YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T2KA0480YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T2KA0640YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T2KA0960YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T4A3400YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T4F2070-Q,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T4J0320YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T4J0480YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T4JL0960YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T4JL1280YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440L-T4K1120YD,Allen Bradley,new,1,,Stanlo Automation,USA,1
440n-a02005,Allen Bradley,new,1,,Stanlo Automation,USA,1
440n-a02025,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-A17233,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-A32100,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-G02058,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z18PT,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z18SST,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21S16B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21S16H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21S17B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21S17H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21S26A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21S26H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2AN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2AN9,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2BN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2BN9,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2HN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2HN9,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2J,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21SS2JN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21U16B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21U26H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21US2B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21US2H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21US2HN,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21US2HN9,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21US3PH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21W1PA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21W1PH,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z21X16H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z2NRS1A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z2NRS1B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-Z2NRS1C,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-ZPREC,Allen Bradley,new,1,,Stanlo Automation,USA,1
440N-ZPRECM,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NG02013,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NG02096,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NG02099,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NG02123,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NG02149,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NS32021,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NS32033,Allen Bradley,new,1,,Stanlo Automation,USA,1
440NS32047,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-AA1LS11D4,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-ADP1S11D5,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-ARPS11C,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-ASLS11D5,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CALS11B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CDPB03R6,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CDPS11D4,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-COHB03R6,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-COHB12E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-COHS11D4,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CRPB12B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CRPB12E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CRPB12R6,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CRPS11E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CRRB03R6,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-CSLB12E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-M18002,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MALB22E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MALS11E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MARB22E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MDPS11E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MMHB04B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MRPB22E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MRPB22M9,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MRPS11E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MSLB22B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MSLB22E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MSLS11E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-MSRS11E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-NX1,Allen Bradley,new,1,,Stanlo Automation,USA,1
440P-WM1A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440PMDPS11B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-B23020,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-D22R2,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-D22S2,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-DG2R2T,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-EM4R2,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-EM4R2D,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-ENETR,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-F23027,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-G23029,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-GL2S2P,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-GL2S2T,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-H23178,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-N23126,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-N23131,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-N23132S,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-N23135S,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-P221AGS,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-S12R2,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-S13R2,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-S35001,Allen Bradley,new,1,,Stanlo Automation,USA,1
440R-S35002,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RC23139,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RD23169,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RE23097,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RF23199,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RG23216,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RH23176,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RH23180,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RM23084,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RM23143,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RM23147,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RN23114,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RN23117,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RN23120,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RN23132,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RN23135,Allen Bradley,new,1,,Stanlo Automation,USA,1
440RS23175,Allen Bradley,new,1,,Stanlo Automation,USA,1
440rs35014,Allen Bradley,new,1,,Stanlo Automation,USA,1
440S-M565055,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE100A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE100B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE100C,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE100F,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE100H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE100M,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE100S,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10BB,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10CA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10CC,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10DA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10FA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10GA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10HA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-AKEYE10SL,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MDALE100F0H,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MDSSJ110CCC,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MMRSE31,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRKSE11,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRKSE11AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRKSE11VU,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRPSE100A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRPSE100B,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRPSE100C,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRPSE110A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRPSE110F,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRPSE110M,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MRPSE13AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSALE10AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSBLE110A,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSBUE33CF,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSRUE10AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSRUE11,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSRUE110C,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSRUE110E,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSRUE11AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSRUE13AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
440T-MSSLE100A,Allen Bradley,new,1,,Stanlo Automation,USA,1
